lote_id,fecha_inicio,fecha_fin,actividad,area,duracion_min,rendimiento_kg,humedad_pct,defectos_kg,motivo_parada,operadores,notas
L-1086,2025-09-30T17:05:55.296317,2025-09-30T17:17:55.296317,Preparacion-Dosificacion,Envasado,12,940,13.03,0,,2,
L-1086,2025-09-30T18:01:55.296317,2025-09-30T18:34:55.296317,Sellado-Etiquetado,Envasado,33,844,10.35,0,,4,
L-1087,2025-10-20T12:05:55.296317,2025-10-20T12:38:55.296317,Limpieza,Acondicionamiento,33,1028,12.31,0,,5,
L-1087,2025-10-20T13:35:55.296317,2025-10-20T13:55:55.296317,Control-Materia-Prima,Acondicionamiento,20,1018,12.91,0,,2,
L-1087,2025-10-20T14:50:55.296317,2025-10-20T15:26:55.296317,Preparacion-Alimentacion-Molinos,Molienda,36,928,15.06,0,,2,Humedad alta
L-1087,2025-10-20T16:20:55.296317,2025-10-20T18:31:55.296317,Molienda,Molienda,131,870,9.61,0,,6,
L-1087,2025-10-20T19:03:55.296317,2025-10-20T19:28:55.296317,Control-Calidad-Molienda,Molienda,25,1012,12.6,0,,6,
L-1087,2025-10-20T19:39:55.296317,2025-10-20T19:56:55.296317,Preparacion-Dosificacion,Envasado,17,837,12.86,0,,1,
L-1087,2025-10-20T20:19:55.296317,2025-10-20T22:05:55.296317,Sellado-Etiquetado,Envasado,106,825,11.99,0,mantenimiento,1,
L-1088,2025-10-02T23:22:55.296317,2025-10-02T23:52:55.296317,Limpieza,Acondicionamiento,30,976,9.99,0,,6,
L-1088,2025-10-03T00:13:55.296317,2025-10-03T00:32:55.296317,Control-Materia-Prima,Acondicionamiento,19,1086,8.84,0,,3,
L-1088,2025-10-03T01:03:55.296317,2025-10-03T01:45:55.296317,Preparacion-Alimentacion-Molinos,Molienda,42,869,10.97,0,,5,
L-1088,2025-10-03T02:06:55.296317,2025-10-03T04:24:55.296317,Molienda,Molienda,138,894,12.38,0,,2,
L-1088,2025-10-03T05:16:55.296317,2025-10-03T05:38:55.296317,Control-Calidad-Molienda,Molienda,22,913,16.34,0,,6,Humedad alta
L-1088,2025-10-03T06:08:55.296317,2025-10-03T06:28:55.296317,Preparacion-Dosificacion,Envasado,20,772,9.14,0,,1,
L-1088,2025-10-03T07:24:55.296317,2025-10-03T07:54:55.296317,Sellado-Etiquetado,Envasado,30,898,12.76,0,,1,
L-1089,2025-10-03T17:13:55.296317,2025-10-03T17:39:55.296317,Limpieza,Acondicionamiento,26,1069,11.08,0,,4,
L-1089,2025-10-03T18:29:55.296317,2025-10-03T18:43:55.296317,Control-Materia-Prima,Acondicionamiento,14,1023,11.8,0,,5,
L-1089,2025-10-03T19:16:55.296317,2025-10-03T20:11:55.296317,Preparacion-Alimentacion-Molinos,Molienda,55,958,14.74,0,,6,
L-1089,2025-10-03T20:49:55.296317,2025-10-03T22:41:55.296317,Molienda,Molienda,112,872,8.72,0,,2,
L-1089,2025-10-03T22:56:55.296317,2025-10-03T23:23:55.296317,Control-Calidad-Molienda,Molienda,27,926,9.0,0,,2,
L-1089,2025-10-04T00:15:55.296317,2025-10-04T00:37:55.296317,Preparacion-Dosificacion,Envasado,22,840,8.0,0,,3,
L-1089,2025-10-04T01:04:55.296317,2025-10-04T01:42:55.296317,Sellado-Etiquetado,Envasado,38,858,10.71,0,,3,
L-1090,2025-10-12T03:41:55.296317,2025-10-12T04:09:55.296317,Limpieza,Acondicionamiento,28,910,11.87,0,,2,
L-1090,2025-10-12T05:05:55.296317,2025-10-12T05:23:55.296317,Control-Materia-Prima,Acondicionamiento,18,995,8.0,0,,5,
L-1090,2025-10-12T06:04:55.296317,2025-10-12T06:46:55.296317,Preparacion-Alimentacion-Molinos,Molienda,42,900,12.19,0,,5,
L-1090,2025-10-12T07:28:55.296317,2025-10-12T09:38:55.296317,Molienda,Molienda,130,844,11.88,0,,3,
L-1090,2025-10-12T10:34:55.296317,2025-10-12T11:42:55.296317,Control-Calidad-Molienda,Molienda,68,836,17.71,0,falla_electrica,4,Humedad alta
L-1090,2025-10-12T11:52:55.296317,2025-10-12T12:08:55.296317,Preparacion-Dosificacion,Envasado,16,940,10.26,0,,2,
L-1090,2025-10-12T12:49:55.296317,2025-10-12T13:28:55.296317,Sellado-Etiquetado,Envasado,39,852,18.02,0,,4,Humedad alta
L-1091,2025-10-02T17:05:55.296317,2025-10-02T17:35:55.296317,Limpieza,Acondicionamiento,30,1051,11.83,0,,4,
L-1091,2025-10-02T17:49:55.296317,2025-10-02T18:10:55.296317,Control-Materia-Prima,Acondicionamiento,21,1006,10.76,0,,5,
L-1091,2025-10-02T18:54:55.296317,2025-10-02T19:49:55.296317,Preparacion-Alimentacion-Molinos,Molienda,55,955,16.68,0,,6,Humedad alta
L-1091,2025-10-02T20:49:55.296317,2025-10-02T22:41:55.296317,Molienda,Molienda,112,893,13.57,0,,5,
L-1091,2025-10-02T23:00:55.296317,2025-10-03T00:25:55.296317,Control-Calidad-Molienda,Molienda,85,866,9.41,0,falla_electrica,3,
L-1091,2025-10-03T00:59:55.296317,2025-10-03T01:18:55.296317,Preparacion-Dosificacion,Envasado,19,974,11.43,0,,1,
L-1091,2025-10-03T02:06:55.296317,2025-10-03T02:42:55.296317,Sellado-Etiquetado,Envasado,36,947,10.43,0,,2,
L-1092,2025-10-15T01:50:55.296317,2025-10-15T02:24:55.296317,Limpieza,Acondicionamiento,34,1062,11.41,0,,5,
L-1092,2025-10-15T03:13:55.296317,2025-10-15T03:33:55.296317,Control-Materia-Prima,Acondicionamiento,20,933,9.78,0,,3,
L-1092,2025-10-15T04:30:55.296317,2025-10-15T05:18:55.296317,Preparacion-Alimentacion-Molinos,Molienda,48,992,13.16,0,,5,
L-1092,2025-10-15T05:35:55.296317,2025-10-15T07:57:55.296317,Molienda,Molienda,142,1026,14.67,0,,6,
L-1092,2025-10-15T08:36:55.296317,2025-10-15T09:05:55.296317,Control-Calidad-Molienda,Molienda,29,879,8.0,0,,6,
L-1092,2025-10-15T09:13:55.296317,2025-10-15T09:30:55.296317,Preparacion-Dosificacion,Envasado,17,936,16.26,0,,4,Humedad alta
L-1092,2025-10-15T10:22:55.296317,2025-10-15T10:59:55.296317,Sellado-Etiquetado,Envasado,37,840,14.04,0,,3,
L-1093,2025-09-24T12:39:55.296317,2025-09-24T13:06:55.296317,Limpieza,Acondicionamiento,27,1034,10.54,0,,6,
L-1093,2025-09-24T13:22:55.296317,2025-09-24T13:39:55.296317,Control-Materia-Prima,Acondicionamiento,17,1056,11.74,0,,5,
L-1093,2025-09-24T13:49:55.296317,2025-09-24T14:30:55.296317,Preparacion-Alimentacion-Molinos,Molienda,41,987,11.05,0,,4,
L-1093,2025-09-24T15:01:55.296317,2025-09-24T16:55:55.296317,Molienda,Molienda,114,844,9.61,0,,3,
L-1093,2025-09-24T17:21:55.296317,2025-09-24T17:46:55.296317,Control-Calidad-Molienda,Molienda,25,954,11.49,0,,5,
L-1093,2025-09-24T18:40:55.296317,2025-09-24T19:01:55.296317,Preparacion-Dosificacion,Envasado,21,918,10.2,0,,4,
L-1093,2025-09-24T19:16:55.296317,2025-09-24T19:51:55.296317,Sellado-Etiquetado,Envasado,35,882,11.49,0,,1,
L-1094,2025-10-01T05:18:55.296317,2025-10-01T05:42:55.296317,Limpieza,Acondicionamiento,24,974,12.68,0,,2,
L-1094,2025-10-01T05:48:55.296317,2025-10-01T06:08:55.296317,Control-Materia-Prima,Acondicionamiento,20,915,13.17,0,,5,
L-1094,2025-10-01T06:32:55.296317,2025-10-01T07:16:55.296317,Preparacion-Alimentacion-Molinos,Molienda,44,964,16.06,0,,6,Humedad alta
L-1094,2025-10-01T08:14:55.296317,2025-10-01T10:15:55.296317,Molienda,Molienda,121,914,8.54,0,,6,
L-1094,2025-10-01T10:37:55.296317,2025-10-01T11:07:55.296317,Control-Calidad-Molienda,Molienda,30,867,11.6,0,,6,
L-1094,2025-10-01T11:50:55.296317,2025-10-01T12:06:55.296317,Preparacion-Dosificacion,Envasado,16,907,13.92,0,,3,
L-1094,2025-10-01T12:41:55.296317,2025-10-01T13:12:55.296317,Sellado-Etiquetado,Envasado,31,763,10.89,0,,3,
L-1095,2025-10-07T10:34:55.296317,2025-10-07T11:08:55.296317,Limpieza,Acondicionamiento,34,1005,12.07,0,,5,
L-1095,2025-10-07T12:01:55.296317,2025-10-07T12:19:55.296317,Control-Materia-Prima,Acondicionamiento,18,990,12.05,0,,3,
L-1095,2025-10-07T13:14:55.296317,2025-10-07T14:04:55.296317,Preparacion-Alimentacion-Molinos,Molienda,50,952,9.27,0,,5,
L-1095,2025-10-07T15:02:55.296317,2025-10-07T17:11:55.296317,Molienda,Molienda,129,864,13.35,0,,6,
L-1095,2025-10-07T18:07:55.296317,2025-10-07T18:31:55.296317,Control-Calidad-Molienda,Molienda,24,852,10.17,0,,2,
L-1095,2025-10-07T18:47:55.296317,2025-10-07T19:04:55.296317,Preparacion-Dosificacion,Envasado,17,899,12.91,0,,4,
L-1095,2025-10-07T19:21:55.296317,2025-10-07T19:54:55.296317,Sellado-Etiquetado,Envasado,33,901,12.52,0,,2,
L-1096,2025-10-13T13:52:55.296317,2025-10-13T14:21:55.296317,Limpieza,Acondicionamiento,29,992,10.2,0,,4,
L-1096,2025-10-13T14:52:55.296317,2025-10-13T15:10:55.296317,Control-Materia-Prima,Acondicionamiento,18,1116,14.79,0,,3,
L-1096,2025-10-13T15:18:55.296317,2025-10-13T16:02:55.296317,Preparacion-Alimentacion-Molinos,Molienda,44,943,14.48,0,,4,
L-1096,2025-10-13T16:59:55.296317,2025-10-13T18:57:55.296317,Molienda,Molienda,118,906,15.91,0,,3,Humedad alta
L-1096,2025-10-13T19:49:55.296317,2025-10-13T20:13:55.296317,Control-Calidad-Molienda,Molienda,24,941,11.94,0,,3,
L-1096,2025-10-13T20:48:55.296317,2025-10-13T21:03:55.296317,Preparacion-Dosificacion,Envasado,15,980,13.35,0,,1,
L-1096,2025-10-13T21:24:55.296317,2025-10-13T21:58:55.296317,Sellado-Etiquetado,Envasado,34,819,12.25,0,,2,
L-1097,2025-10-04T08:44:55.296317,2025-10-04T09:11:55.296317,Limpieza,Acondicionamiento,27,954,13.0,0,,2,
L-1097,2025-10-04T09:18:55.296317,2025-10-04T09:39:55.296317,Control-Materia-Prima,Acondicionamiento,21,906,10.13,0,,2,
L-1097,2025-10-04T09:59:55.296317,2025-10-04T10:45:55.296317,Preparacion-Alimentacion-Molinos,Molienda,46,974,8.0,0,,2,
L-1097,2025-10-04T11:12:55.296317,2025-10-04T12:49:55.296317,Molienda,Molienda,97,839,8.94,0,,3,
L-1097,2025-10-04T13:14:55.296317,2025-10-04T13:44:55.296317,Control-Calidad-Molienda,Molienda,30,887,12.19,0,,5,
L-1097,2025-10-04T14:11:55.296317,2025-10-04T14:26:55.296317,Preparacion-Dosificacion,Envasado,15,872,10.13,0,,3,
L-1097,2025-10-04T15:05:55.296317,2025-10-04T15:39:55.296317,Sellado-Etiquetado,Envasado,34,832,12.9,0,,2,
L-1098,2025-10-17T19:08:55.296317,2025-10-17T19:41:55.296317,Limpieza,Acondicionamiento,33,1032,13.73,0,,2,
L-1098,2025-10-17T20:35:55.296317,2025-10-17T20:53:55.296317,Control-Materia-Prima,Acondicionamiento,18,947,12.19,0,,3,
L-1098,2025-10-17T21:18:55.296317,2025-10-17T22:03:55.296317,Preparacion-Alimentacion-Molinos,Molienda,45,932,8.4,0,,6,
L-1098,2025-10-17T22:51:55.296317,2025-10-18T00:32:55.296317,Molienda,Molienda,101,901,10.33,0,,6,
L-1098,2025-10-18T01:19:55.296317,2025-10-18T01:42:55.296317,Control-Calidad-Molienda,Molienda,23,1009,13.93,0,,3,
L-1098,2025-10-18T01:53:55.296317,2025-10-18T02:11:55.296317,Preparacion-Dosificacion,Envasado,18,882,8.0,0,,3,
L-1098,2025-10-18T02:19:55.296317,2025-10-18T02:50:55.296317,Sellado-Etiquetado,Envasado,31,814,14.54,0,,2,
L-1099,2025-10-15T23:44:55.296317,2025-10-16T00:20:55.296317,Limpieza,Acondicionamiento,36,942,8.5,0,,5,
L-1099,2025-10-16T01:17:55.296317,2025-10-16T01:37:55.296317,Control-Materia-Prima,Acondicionamiento,20,925,14.88,0,,2,
L-1099,2025-10-16T02:28:55.296317,2025-10-16T03:17:55.296317,Preparacion-Alimentacion-Molinos,Molienda,49,974,17.98,0,,6,Humedad alta
L-1099,2025-10-16T03:46:55.296317,2025-10-16T05:33:55.296317,Molienda,Molienda,107,928,14.84,0,,3,
L-1099,2025-10-16T06:13:55.296317,2025-10-16T06:37:55.296317,Control-Calidad-Molienda,Molienda,24,834,14.81,0,,5,
L-1099,2025-10-16T06:48:55.296317,2025-10-16T07:10:55.296317,Preparacion-Dosificacion,Envasado,22,899,13.37,0,,2,
L-1099,2025-10-16T07:49:55.296317,2025-10-16T08:28:55.296317,Sellado-Etiquetado,Envasado,39,869,10.7,0,,3,
L-1100,2025-10-13T05:19:55.296317,2025-10-13T05:51:55.296317,Limpieza,Acondicionamiento,32,1028,10.04,0,,5,
L-1100,2025-10-13T06:45:55.296317,2025-10-13T07:47:55.296317,Control-Materia-Prima,Acondicionamiento,62,964,10.25,0,mantenimiento,6,
L-1100,2025-10-13T07:53:55.296317,2025-10-13T08:42:55.296317,Preparacion-Alimentacion-Molinos,Molienda,49,740,11.13,0,,3,
L-1100,2025-10-13T09:00:55.296317,2025-10-13T11:01:55.296317,Molienda,Molienda,121,889,13.67,0,,6,
L-1100,2025-10-13T11:42:55.296317,2025-10-13T12:02:55.296317,Control-Calidad-Molienda,Molienda,20,932,11.35,0,,3,
L-1100,2025-10-13T12:23:55.296317,2025-10-13T12:40:55.296317,Preparacion-Dosificacion,Envasado,17,940,12.49,0,,2,
L-1100,2025-10-13T13:31:55.296317,2025-10-13T14:13:55.296317,Sellado-Etiquetado,Envasado,42,917,13.03,0,,1,
L-1101,2025-10-07T07:06:55.296317,2025-10-07T07:42:55.296317,Limpieza,Acondicionamiento,36,1029,8.8,0,,5,
L-1101,2025-10-07T08:13:55.296317,2025-10-07T08:35:55.296317,Control-Materia-Prima,Acondicionamiento,22,1032,11.46,0,,6,
L-1101,2025-10-07T08:40:55.296317,2025-10-07T09:19:55.296317,Preparacion-Alimentacion-Molinos,Molienda,39,879,14.87,0,,4,
L-1101,2025-10-07T09:56:55.296317,2025-10-07T12:01:55.296317,Molienda,Molienda,125,888,10.64,0,,5,
L-1101,2025-10-07T12:54:55.296317,2025-10-07T13:16:55.296317,Control-Calidad-Molienda,Molienda,22,857,12.36,0,,2,
L-1101,2025-10-07T13:51:55.296317,2025-10-07T14:12:55.296317,Preparacion-Dosificacion,Envasado,21,862,11.65,0,,4,
L-1101,2025-10-07T15:06:55.296317,2025-10-07T15:38:55.296317,Sellado-Etiquetado,Envasado,32,772,10.35,0,,2,
L-1102,2025-09-26T21:15:55.296317,2025-09-26T21:45:55.296317,Limpieza,Acondicionamiento,30,992,14.64,0,,2,
L-1102,2025-09-26T22:32:55.296317,2025-09-26T22:50:55.296317,Control-Materia-Prima,Acondicionamiento,18,1034,12.84,0,,3,
L-1102,2025-09-26T23:17:55.296317,2025-09-27T00:06:55.296317,Preparacion-Alimentacion-Molinos,Molienda,49,799,8.0,0,,2,
L-1102,2025-09-27T01:03:55.296317,2025-09-27T03:05:55.296317,Molienda,Molienda,122,995,14.25,0,,3,
L-1102,2025-09-27T03:49:55.296317,2025-09-27T05:07:55.296317,Control-Calidad-Molienda,Molienda,78,1013,9.76,0,mantenimiento,5,
L-1102,2025-09-27T05:42:55.296317,2025-09-27T06:03:55.296317,Preparacion-Dosificacion,Envasado,21,886,10.36,0,,4,
L-1102,2025-09-27T06:47:55.296317,2025-09-27T08:03:55.296317,Sellado-Etiquetado,Envasado,76,865,10.63,0,mantenimiento,2,
L-1103,2025-10-06T13:13:55.296317,2025-10-06T13:44:55.296317,Limpieza,Acondicionamiento,31,1102,11.63,0,,4,
L-1103,2025-10-06T14:31:55.296317,2025-10-06T15:32:55.296317,Control-Materia-Prima,Acondicionamiento,61,1061,9.06,0,calibracion,5,
L-1103,2025-10-06T16:09:55.296317,2025-10-06T16:56:55.296317,Preparacion-Alimentacion-Molinos,Molienda,47,945,9.99,0,,6,
L-1103,2025-10-06T17:30:55.296317,2025-10-06T19:56:55.296317,Molienda,Molienda,146,807,10.53,0,,4,
L-1103,2025-10-06T20:22:55.296317,2025-10-06T20:42:55.296317,Control-Calidad-Molienda,Molienda,20,906,15.77,0,,6,Humedad alta
L-1103,2025-10-06T21:04:55.296317,2025-10-06T21:24:55.296317,Preparacion-Dosificacion,Envasado,20,912,8.76,0,,1,
L-1103,2025-10-06T22:04:55.296317,2025-10-06T22:41:55.296317,Sellado-Etiquetado,Envasado,37,856,10.64,0,,2,
L-1104,2025-10-04T13:32:55.296317,2025-10-04T14:05:55.296317,Limpieza,Acondicionamiento,33,933,10.83,0,,5,
L-1104,2025-10-04T14:44:55.296317,2025-10-04T15:06:55.296317,Control-Materia-Prima,Acondicionamiento,22,1074,8.69,0,,6,
L-1104,2025-10-04T15:19:55.296317,2025-10-04T16:00:55.296317,Preparacion-Alimentacion-Molinos,Molienda,41,818,14.33,0,,6,
L-1104,2025-10-04T16:15:55.296317,2025-10-04T18:07:55.296317,Molienda,Molienda,112,973,13.19,0,,2,
L-1104,2025-10-04T19:00:55.296317,2025-10-04T19:24:55.296317,Control-Calidad-Molienda,Molienda,24,829,18.1,0,,4,Humedad alta
L-1104,2025-10-04T19:38:55.296317,2025-10-04T19:58:55.296317,Preparacion-Dosificacion,Envasado,20,851,13.69,0,,2,
L-1104,2025-10-04T20:41:55.296317,2025-10-04T21:22:55.296317,Sellado-Etiquetado,Envasado,41,880,15.79,0,,4,Humedad alta
L-1105,2025-10-16T11:40:55.296317,2025-10-16T12:12:55.296317,Limpieza,Acondicionamiento,32,935,11.06,0,,3,
L-1105,2025-10-16T12:29:55.296317,2025-10-16T12:47:55.296317,Control-Materia-Prima,Acondicionamiento,18,1010,14.53,0,,5,
L-1105,2025-10-16T13:06:55.296317,2025-10-16T13:50:55.296317,Preparacion-Alimentacion-Molinos,Molienda,44,751,12.05,0,,6,
L-1105,2025-10-16T14:26:55.296317,2025-10-16T16:20:55.296317,Molienda,Molienda,114,851,8.0,0,,2,
L-1105,2025-10-16T17:03:55.296317,2025-10-16T17:27:55.296317,Control-Calidad-Molienda,Molienda,24,838,10.68,0,,6,
L-1105,2025-10-16T18:13:55.296317,2025-10-16T18:36:55.296317,Preparacion-Dosificacion,Envasado,23,956,8.91,0,,1,
L-1105,2025-10-16T18:56:55.296317,2025-10-16T19:26:55.296317,Sellado-Etiquetado,Envasado,30,862,11.7,0,,1,
L-1106,2025-10-06T21:02:55.296317,2025-10-06T21:27:55.296317,Limpieza,Acondicionamiento,25,864,13.93,0,,3,
L-1106,2025-10-06T21:59:55.296317,2025-10-06T22:17:55.296317,Control-Materia-Prima,Acondicionamiento,18,1150,10.01,0,,2,
L-1106,2025-10-06T23:08:55.296317,2025-10-06T23:42:55.296317,Preparacion-Alimentacion-Molinos,Molienda,34,908,11.99,0,,6,
L-1106,2025-10-06T23:55:55.296317,2025-10-07T01:45:55.296317,Molienda,Molienda,110,934,14.72,0,,5,
L-1106,2025-10-07T01:55:55.296317,2025-10-07T02:20:55.296317,Control-Calidad-Molienda,Molienda,25,899,15.84,0,,2,Humedad alta
L-1106,2025-10-07T02:30:55.296317,2025-10-07T02:51:55.296317,Preparacion-Dosificacion,Envasado,21,924,10.02,0,,2,
L-1106,2025-10-07T03:20:55.296317,2025-10-07T03:58:55.296317,Sellado-Etiquetado,Envasado,38,852,11.77,0,,2,
L-1107,2025-09-30T04:56:55.296317,2025-09-30T05:28:55.296317,Limpieza,Acondicionamiento,32,1099,10.12,0,,3,
L-1107,2025-09-30T05:40:55.296317,2025-09-30T07:59:55.296317,Control-Materia-Prima,Acondicionamiento,139,1142,8.22,139,calibracion,5,Defectos detectados
L-1107,2025-09-30T08:38:55.296317,2025-09-30T09:25:55.296317,Preparacion-Alimentacion-Molinos,Molienda,47,864,10.25,0,,5,
L-1107,2025-09-30T09:35:55.296317,2025-09-30T11:35:55.296317,Molienda,Molienda,120,894,11.83,0,,6,
L-1107,2025-09-30T12:32:55.296317,2025-09-30T12:57:55.296317,Control-Calidad-Molienda,Molienda,25,882,14.17,0,,6,
L-1107,2025-09-30T13:55:55.296317,2025-09-30T14:17:55.296317,Preparacion-Dosificacion,Envasado,22,835,10.65,0,,2,
L-1107,2025-09-30T14:32:55.296317,2025-09-30T15:04:55.296317,Sellado-Etiquetado,Envasado,32,796,10.79,0,,4,
L-1108,2025-10-19T23:23:55.296317,2025-10-19T23:48:55.296317,Limpieza,Acondicionamiento,25,987,12.52,0,,5,
L-1108,2025-10-20T00:45:55.296317,2025-10-20T01:07:55.296317,Control-Materia-Prima,Acondicionamiento,22,1030,10.02,0,,4,
L-1108,2025-10-20T01:33:55.296317,2025-10-20T02:16:55.296317,Preparacion-Alimentacion-Molinos,Molienda,43,870,11.48,0,,2,
L-1108,2025-10-20T02:57:55.296317,2025-10-20T04:54:55.296317,Molienda,Molienda,117,812,14.87,0,,4,
L-1108,2025-10-20T05:26:55.296317,2025-10-20T05:50:55.296317,Control-Calidad-Molienda,Molienda,24,857,10.62,0,,4,
L-1108,2025-10-20T06:03:55.296317,2025-10-20T06:20:55.296317,Preparacion-Dosificacion,Envasado,17,832,11.62,0,,2,
L-1108,2025-10-20T07:10:55.296317,2025-10-20T07:40:55.296317,Sellado-Etiquetado,Envasado,30,859,13.59,0,,1,
L-1109,2025-10-03T01:27:55.296317,2025-10-03T02:01:55.296317,Limpieza,Acondicionamiento,34,752,10.07,0,,2,
L-1109,2025-10-03T02:46:55.296317,2025-10-03T03:07:55.296317,Control-Materia-Prima,Acondicionamiento,21,1017,13.94,0,,6,
L-1109,2025-10-03T03:47:55.296317,2025-10-03T04:31:55.296317,Preparacion-Alimentacion-Molinos,Molienda,44,956,11.1,0,,2,
L-1109,2025-10-03T05:29:55.296317,2025-10-03T07:16:55.296317,Molienda,Molienda,107,925,14.0,0,,5,
L-1109,2025-10-03T08:12:55.296317,2025-10-03T08:38:55.296317,Control-Calidad-Molienda,Molienda,26,907,13.56,0,,5,
L-1109,2025-10-03T09:33:55.296317,2025-10-03T09:55:55.296317,Preparacion-Dosificacion,Envasado,22,935,8.0,0,,3,
L-1109,2025-10-03T10:35:55.296317,2025-10-03T11:07:55.296317,Sellado-Etiquetado,Envasado,32,860,10.23,0,,2,
L-1110,2025-09-25T01:02:55.296317,2025-09-25T01:26:55.296317,Limpieza,Acondicionamiento,24,963,14.05,0,,6,
L-1110,2025-09-25T01:55:55.296317,2025-09-25T02:15:55.296317,Control-Materia-Prima,Acondicionamiento,20,1032,12.43,0,,4,
L-1110,2025-09-25T02:46:55.296317,2025-09-25T03:26:55.296317,Preparacion-Alimentacion-Molinos,Molienda,40,1066,14.66,0,,4,
L-1110,2025-09-25T03:44:55.296317,2025-09-25T05:35:55.296317,Molienda,Molienda,111,893,11.51,0,,6,
L-1110,2025-09-25T05:41:55.296317,2025-09-25T06:06:55.296317,Control-Calidad-Molienda,Molienda,25,941,8.0,0,,5,
L-1110,2025-09-25T06:57:55.296317,2025-09-25T07:18:55.296317,Preparacion-Dosificacion,Envasado,21,842,10.0,0,,2,
L-1110,2025-09-25T07:36:55.296317,2025-09-25T08:17:55.296317,Sellado-Etiquetado,Envasado,41,859,9.26,0,,1,
L-1111,2025-09-25T15:05:55.296317,2025-09-25T15:33:55.296317,Limpieza,Acondicionamiento,28,913,14.39,0,,4,
L-1111,2025-09-25T15:39:55.296317,2025-09-25T16:00:55.296317,Control-Materia-Prima,Acondicionamiento,21,946,10.99,0,,3,
L-1111,2025-09-25T16:23:55.296317,2025-09-25T17:07:55.296317,Preparacion-Alimentacion-Molinos,Molienda,44,1007,10.83,0,,2,
L-1111,2025-09-25T17:51:55.296317,2025-09-25T19:53:55.296317,Molienda,Molienda,122,872,11.57,0,,4,
L-1111,2025-09-25T20:07:55.296317,2025-09-25T20:37:55.296317,Control-Calidad-Molienda,Molienda,30,860,10.63,0,,6,
L-1111,2025-09-25T21:10:55.296317,2025-09-25T21:29:55.296317,Preparacion-Dosificacion,Envasado,19,894,12.19,0,,4,
L-1111,2025-09-25T21:37:55.296317,2025-09-25T22:15:55.296317,Sellado-Etiquetado,Envasado,38,901,10.52,0,,4,
L-1112,2025-10-09T19:26:55.296317,2025-10-09T19:48:55.296317,Limpieza,Acondicionamiento,22,950,16.26,0,,6,Humedad alta
L-1112,2025-10-09T19:58:55.296317,2025-10-09T20:21:55.296317,Control-Materia-Prima,Acondicionamiento,23,980,10.7,0,,5,
L-1112,2025-10-09T20:32:55.296317,2025-10-09T21:17:55.296317,Preparacion-Alimentacion-Molinos,Molienda,45,852,13.05,0,,3,
L-1112,2025-10-09T21:36:55.296317,2025-10-09T23:54:55.296317,Molienda,Molienda,138,1005,11.88,0,,4,
L-1112,2025-10-10T00:49:55.296317,2025-10-10T01:16:55.296317,Control-Calidad-Molienda,Molienda,27,935,10.3,0,,2,
L-1112,2025-10-10T01:43:55.296317,2025-10-10T01:58:55.296317,Preparacion-Dosificacion,Envasado,15,895,11.53,0,,4,
L-1112,2025-10-10T02:55:55.296317,2025-10-10T03:33:55.296317,Sellado-Etiquetado,Envasado,38,863,10.84,0,,3,
L-1113,2025-10-14T14:30:55.296317,2025-10-14T14:56:55.296317,Limpieza,Acondicionamiento,26,1042,9.72,0,,4,
L-1113,2025-10-14T15:14:55.296317,2025-10-14T15:31:55.296317,Control-Materia-Prima,Acondicionamiento,17,1036,8.92,0,,4,
L-1113,2025-10-14T16:10:55.296317,2025-10-14T16:53:55.296317,Preparacion-Alimentacion-Molinos,Molienda,43,911,10.02,0,,2,
L-1113,2025-10-14T17:35:55.296317,2025-10-14T19:14:55.296317,Molienda,Molienda,99,853,10.74,0,,4,
L-1113,2025-10-14T19:44:55.296317,2025-10-14T20:10:55.296317,Control-Calidad-Molienda,Molienda,26,912,13.68,0,,2,
L-1113,2025-10-14T20:20:55.296317,2025-10-14T20:36:55.296317,Preparacion-Dosificacion,Envasado,16,886,13.34,0,,1,
L-1113,2025-10-14T21:29:55.296317,2025-10-14T22:05:55.296317,Sellado-Etiquetado,Envasado,36,897,9.56,0,,3,
L-1114,2025-10-19T13:53:55.296317,2025-10-19T14:22:55.296317,Limpieza,Acondicionamiento,29,1029,8.37,0,,4,
L-1114,2025-10-19T14:32:55.296317,2025-10-19T14:49:55.296317,Control-Materia-Prima,Acondicionamiento,17,952,8.0,0,,6,
L-1114,2025-10-19T14:57:55.296317,2025-10-19T15:41:55.296317,Preparacion-Alimentacion-Molinos,Molienda,44,1035,12.02,0,,4,
L-1114,2025-10-19T16:41:55.296317,2025-10-19T18:56:55.296317,Molienda,Molienda,135,913,9.04,0,,5,
L-1114,2025-10-19T19:35:55.296317,2025-10-19T19:57:55.296317,Control-Calidad-Molienda,Molienda,22,909,13.5,0,,4,
L-1114,2025-10-19T20:55:55.296317,2025-10-19T21:13:55.296317,Preparacion-Dosificacion,Envasado,18,905,12.9,97,,4,Defectos detectados
L-1114,2025-10-19T22:00:55.296317,2025-10-19T22:33:55.296317,Sellado-Etiquetado,Envasado,33,699,14.94,0,,4,
L-1115,2025-10-14T09:06:55.296317,2025-10-14T09:40:55.296317,Limpieza,Acondicionamiento,34,933,15.16,0,,5,Humedad alta
L-1115,2025-10-14T10:09:55.296317,2025-10-14T10:27:55.296317,Control-Materia-Prima,Acondicionamiento,18,972,13.26,0,,3,
L-1115,2025-10-14T11:17:55.296317,2025-10-14T11:56:55.296317,Preparacion-Alimentacion-Molinos,Molienda,39,949,9.71,0,,4,
